Project_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
1363823965,8 backers,8 backers,5 backers,2 backers,4 backers,2 backers,0 backers,0 backers,0 backers,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462653378,0 backers,0 backers,0 backers,0 backers,0 backers,0 backers,0 backers,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933815829,0 backers,2 backers,1 backer,2 backers,0 backers,0 backers,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005999335,3 backers,0 backers,3 backers,1 backer,1 backer,0 backers,2 backers,0 backers,0 backers,0 backers,0 backers,0 backers,1 backer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433666484,2 backers,43 backers,32 backers,14 backers,13 backers,1 backer,2 backers,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563249192,10 backers,0 backers,10 backers,0 backers,1 backer,7 backers,0 backers,4 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452747092,0 backers,1 backer,2 backers,2 backers,8 backers,11 backers,8 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912766798,4 backers,8 backers,6 backers,2 backers,10 backers,2 backers,2 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133182110,1 backer,0 backers,1 backer,1 backer,0 backers,1 backer,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839982793,2 backers,5 backers,0 backers,3 backers,2 backers,4 backers,0 backers,3 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703407134,14 backers,4 backers,5 backers,2 backers,0 backers,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761335886,10 backers,50 backers,373 backers,50 backers,13 backers,5 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31189502,2 backers,24 backers,27 backers,26 backers,4 backers,9 backers,4 backers,4 backers,4 backers,1 backer,1 backer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847073348,75 backers,21 backers,67 backers,7 backers,8 backers,2 backers,3 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118269473,0 backers,1 backer,12 backers,0 backers,5 backers,4 backers,1 backer,1 backer,0 backers,3 backers,1 backer,4 backers,2 backers,0 backers,1 backer,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729519506,0 backers,5 backers,3 backers,3 backers,2 backers,1 backer,1 backer,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994179532,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133736393,8 backers,20 backers,12 backers,2 backers,2 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364929804,0 backers,1 backer,2 backers,0 backers,0 backers,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407051177,10 backers,458 backers,8 backers,"1,180 backers",310 backers,99 backers,17 backers,200 backers,160 backers,470 backers,15 backers,4 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201595859,1 backer,0 backers,1 backer,0 backers,2 backers,0 backers,0 backers,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061686625,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101308035,0 backers,0 backers,0 backers,2 backers,0 backers,0 backers,0 backers,1 backer,0 backers,0 backers,1 backer,0 backers,0 backers,0 backers,0 backers,1 backer,0 backers,0 backers,0 backers,0 backers,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907979132,0 backers,14 backers,12 backers,1 backer,5 backers,12 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425486102,16 backers,55 backers,74 backers,19 backers,33 backers,7 backers,29 backers,3 backers,1 backer,1 backer,0 backers,0 backers,3 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565285106,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868351139,5 backers,9 backers,2 backers,3 backers,1 backer,0 backers,1 backer,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091813880,2 backers,17 backers,0 backers,3 backers,2 backers,3 backers,3 backers,0 backers,1 backer,2 backers,1 backer,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129511393,0 backers,0 backers,2 backers,4 backers,5 backers,5 backers,8 backers,1 backer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719804440,15 backers,17 backers,9 backers,13 backers,11 backers,6 backers,3 backers,2 backers,0 backers,2 backers,0 backers,0 backers,0 backers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
